,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt,Freq,LenTrain,StartTest
5715,6.4,3.65,8.38,3.065654238648741,7.74,1.34,True,3M,1,2023-01-31
5716,10.76,6.87,14.04,3.920783276979338,5.27,-5.49,False,3M,1,2023-04-30
5717,8.73,0.99,13.75,1.8430724020819216,10.35,1.6199999999999992,True,3M,1,2023-07-31
5718,6.97,3.43,10.17,2.23968825097347,3.79,-3.18,True,3M,1,2023-10-31
5719,4.25,-1.63,16.14,0.5211609565250852,14.63,10.38,True,3M,1,2024-01-31
5720,3.24,2.5,3.93,3.7827798632062937,3.65,0.4099999999999997,True,3M,1,2024-04-30
5721,6.42,5.32,7.56,5.932406350349127,6.01,-0.4100000000000001,True,3M,1,2024-07-31
5722,4.7,3.32,6.05,3.427677695138249,2.54,-2.16,False,3M,1,2024-10-31
5723,4.81,2.65,6.71,2.275070336298053,3.04,-1.7699999999999996,True,3M,2,2017-04-30
5724,4.13,1.87,6.24,1.8367183822262565,3.05,-1.08,True,3M,2,2017-07-31
5725,4.42,1.89,7.37,1.6226985757694956,3.92,-0.5,True,3M,2,2017-10-31
5726,3.93,1.61,5.84,1.769860497923995,3.06,-0.8700000000000001,True,3M,2,2018-01-31
5727,3.46,-3.32,8.4,0.5379636580629229,-3.73,-7.19,False,3M,2,2018-04-30
5728,6.39,-3.23,18.17,0.7111739321962206,8.93,2.54,True,3M,2,2018-07-31
5729,8.17,2.55,13.63,2.017830704757568,3.88,-4.29,True,3M,2,2018-10-31
5730,4.0,-2.9,13.17,0.5602805005934368,-2.93,-6.93,False,3M,2,2019-01-31
5731,3.9,1.31,6.72,1.503310968384655,3.49,-0.4099999999999997,True,3M,2,2019-04-30
5732,5.36,3.65,7.24,3.316100920160156,7.3,1.9399999999999995,False,3M,2,2019-07-31
5733,5.18,3.24,8.08,2.3267914755506403,2.7,-2.4799999999999995,False,3M,2,2019-10-31
5734,5.81,3.39,8.23,2.5621092293391867,4.86,-0.9499999999999992,True,3M,2,2020-01-31
5735,6.06,1.14,11.25,1.293403365786551,9.57,3.5100000000000007,True,3M,2,2020-04-30
5736,9.8,4.62,14.64,2.4175087674518787,7.73,-2.0700000000000003,True,3M,2,2020-07-31
5737,15.04,8.21,22.19,2.080231517022181,15.59,0.5500000000000007,True,3M,2,2020-10-31
5738,10.97,8.74,12.57,4.519112207926139,8.74,-2.2300000000000004,True,3M,2,2021-01-31
5739,12.37,10.09,15.08,7.237736380205325,13.44,1.0700000000000005,True,3M,2,2021-04-30
5740,8.23,6.35,10.13,5.490491609661022,7.69,-0.54,True,3M,2,2021-07-31
5741,6.72,5.09,8.56,4.770255488855016,6.14,-0.5800000000000001,True,3M,2,2021-10-31
5742,6.29,4.61,8.36,4.14571399571613,5.66,-0.6299999999999999,True,3M,2,2022-01-31
5743,7.45,4.15,10.14,2.916188035705452,6.37,-1.08,True,3M,2,2022-04-30
5744,7.59,2.08,11.84,1.8683785938283757,0.39,-7.2,False,3M,2,2022-07-31
5745,5.97,1.67,9.71,1.8367408337398243,7.79,1.8200000000000005,True,3M,2,2022-10-31
5746,5.38,3.16,7.4,2.8521546182245388,6.46,1.08,True,3M,2,2023-01-31
5747,6.34,3.33,8.97,2.738396725752831,1.84,-4.5,False,3M,2,2023-04-30
5748,9.09,1.97,13.84,2.1222304588264547,12.76,3.67,True,3M,2,2023-07-31
5749,6.37,-0.27,10.51,1.3533366845000143,-1.19,-7.56,False,3M,2,2023-10-31
5750,5.88,-1.35,14.32,0.9013755821216582,14.66,8.780000000000001,False,3M,2,2024-01-31
5751,6.72,-1.47,14.01,0.9149342097760372,9.77,3.05,True,3M,2,2024-04-30
5752,5.64,4.27,7.08,4.591306141142076,4.27,-1.37,True,3M,2,2024-07-31
5753,5.03,3.41,6.79,3.0240809370463864,1.81,-3.22,False,3M,2,2024-10-31
5754,4.09,1.55,6.78,1.6672174383050884,2.87,-1.2199999999999998,True,3M,3,2017-07-31
5755,3.98,0.92,6.91,1.3373966486779276,3.44,-0.54,True,3M,3,2017-10-31
5756,4.02,1.27,6.92,1.453938587406563,4.2,0.1800000000000006,True,3M,3,2018-01-31
5757,3.43,-2.85,8.25,0.5880454397618402,-4.32,-7.75,False,3M,3,2018-04-30
5758,5.73,-2.63,15.36,0.7795008463080043,6.91,1.1799999999999995,True,3M,3,2018-07-31
5759,5.71,-4.29,18.27,0.6232645409895531,-1.36,-7.07,True,3M,3,2018-10-31
5760,5.8,-2.67,13.64,0.8968645338641477,-2.93,-8.73,False,3M,3,2019-01-31
5761,4.29,-2.15,10.81,0.7273015153788754,10.15,5.86,True,3M,3,2019-04-30
5762,3.55,0.66,6.28,1.1429679460514317,6.14,2.59,True,3M,3,2019-07-31
5763,5.54,3.15,8.71,2.1852597389120207,3.17,-2.37,True,3M,3,2019-10-31
5764,4.41,1.96,7.61,1.6554917217373992,4.35,-0.0600000000000005,True,3M,3,2020-01-31
5765,6.4,1.48,11.36,1.4653123545308424,9.39,2.99,True,3M,3,2020-04-30
5766,7.47,1.93,13.5,1.371891133063965,6.2,-1.2699999999999996,True,3M,3,2020-07-31
5767,9.0,4.59,13.18,2.1173504307661704,9.47,0.4700000000000006,True,3M,3,2020-10-31
5768,8.51,5.52,12.6,2.9393001089083888,7.99,-0.5199999999999996,True,3M,3,2021-01-31
5769,10.91,8.48,13.16,4.65271287977633,11.22,0.3100000000000005,True,3M,3,2021-04-30
5770,7.54,5.52,9.82,4.412589004001673,7.7,0.1600000000000001,True,3M,3,2021-07-31
5771,7.74,5.64,9.95,4.391955412196091,6.11,-1.63,True,3M,3,2021-10-31
5772,6.77,4.51,9.42,3.177764197978036,5.01,-1.7599999999999998,True,3M,3,2022-01-31
5773,6.34,2.59,9.34,2.2670902273620155,7.46,1.12,True,3M,3,2022-04-30
5774,7.21,1.89,12.21,1.7526156837971227,0.54,-6.67,False,3M,3,2022-07-31
5775,5.75,1.22,9.73,1.5650618810434251,6.73,0.9800000000000004,True,3M,3,2022-10-31
5776,4.79,1.2,9.13,1.3213779539469266,5.52,0.7299999999999995,True,3M,3,2023-01-31
5777,5.37,2.07,9.4,1.8253255304952047,-0.04,-5.41,False,3M,3,2023-04-30
5778,6.41,1.11,11.2,1.5743064350439258,9.86,3.4499999999999997,True,3M,3,2023-07-31
5779,6.48,-0.65,11.98,1.3684371949570382,-1.83,-8.31,False,3M,3,2023-10-31
5780,7.35,-2.1,16.42,1.010410436791408,18.35,11.000000000000002,False,3M,3,2024-01-31
5781,6.0,-1.64,11.48,1.0080065439791002,8.21,2.210000000000001,True,3M,3,2024-04-30
5782,6.86,0.23,12.72,1.3333388378477466,4.09,-2.7700000000000005,True,3M,3,2024-07-31
5783,4.58,2.96,6.38,2.875528537673506,3.16,-1.42,True,3M,3,2024-10-31
5784,4.07,0.78,7.4,1.1989935075666227,3.27,-0.8000000000000003,True,3M,4,2017-10-31
5785,4.18,1.42,7.36,1.4228465172964662,6.0,1.8200000000000005,True,3M,4,2018-01-31
5786,3.42,-1.83,7.4,0.7067346951946035,-3.32,-6.74,False,3M,4,2018-04-30
5787,4.07,-2.31,10.71,0.7270859367145042,5.88,1.81,True,3M,4,2018-07-31
5788,5.6,-3.84,17.05,0.6848586802819598,-1.33,-6.93,True,3M,4,2018-10-31
5789,2.5,-8.51,13.9,0.1355714112155013,-2.07,-4.57,True,3M,4,2019-01-31
5790,5.4,-1.82,12.05,0.960793951590462,9.9,4.5,True,3M,4,2019-04-30
5791,3.85,-1.61,9.21,0.765167368523361,3.99,0.1400000000000001,True,3M,4,2019-07-31
5792,5.02,0.81,11.27,1.0984795168432997,4.43,-0.5899999999999999,True,3M,4,2019-10-31
5793,5.35,1.78,10.03,1.3789747959950254,4.43,-0.92,True,3M,4,2020-01-31
5794,6.03,1.28,11.4,1.3148708795031532,8.9,2.87,True,3M,4,2020-04-30
5795,7.1,1.87,12.14,1.500905093453171,4.18,-2.92,True,3M,4,2020-07-31
5796,8.65,2.41,15.4,1.302997413869611,10.66,2.01,True,3M,4,2020-10-31
5797,8.24,3.82,13.03,1.8835619917086623,3.6,-4.640000000000001,False,3M,4,2021-01-31
5798,7.87,4.97,11.58,2.88520700022947,6.23,-1.6399999999999997,True,3M,4,2021-04-30
5799,8.13,5.79,10.69,3.742562215747984,7.24,-0.8900000000000006,True,3M,4,2021-07-31
5800,6.96,4.74,9.51,3.699819085473461,4.71,-2.25,False,3M,4,2021-10-31
5801,7.08,4.57,10.72,2.9868984837348505,4.77,-2.3100000000000005,True,3M,4,2022-01-31
5802,6.43,2.14,10.96,1.8296476241536077,10.37,3.94,True,3M,4,2022-04-30
5803,6.85,0.45,13.82,1.3225960199181788,0.24,-6.609999999999999,False,3M,4,2022-07-31
5804,6.41,1.18,10.8,1.672915596045805,7.5,1.09,True,3M,4,2022-10-31
5805,5.53,0.52,10.87,1.2485858688635585,1.98,-3.5500000000000003,True,3M,4,2023-01-31
5806,5.28,1.09,11.39,1.206336648214865,0.19,-5.09,False,3M,4,2023-04-30
5807,5.31,-0.05,11.96,1.1077153924298109,6.59,1.2800000000000002,True,3M,4,2023-07-31
5808,5.24,-2.15,10.68,1.0344709897539277,-3.57,-8.81,False,3M,4,2023-10-31
5809,7.63,-1.1,16.69,1.087576591670464,18.07,10.44,False,3M,4,2024-01-31
5810,8.21,-1.52,16.53,1.17328789876493,0.52,-7.690000000000001,True,3M,4,2024-04-30
5811,6.53,-0.94,11.99,1.3237292063124888,4.33,-2.2,True,3M,4,2024-07-31
5812,4.26,0.33,7.66,1.2425942390316267,3.16,-1.0999999999999996,True,3M,4,2024-10-31
5813,3.95,0.94,7.01,1.243474439127971,5.48,1.5300000000000002,True,3M,5,2018-01-31
5814,3.79,-1.65,7.51,0.8221954712179118,-4.32,-8.11,False,3M,5,2018-04-30
5815,3.69,-1.41,8.43,0.7880645259546986,4.03,0.3400000000000003,True,3M,5,2018-07-31
5816,3.75,-3.59,11.54,0.5375517135301312,-2.93,-6.68,True,3M,5,2018-10-31
5817,2.99,-10.49,16.3,0.1889174159366561,-1.34,-4.33,True,3M,5,2019-01-31
5818,3.52,-8.86,16.86,0.2521422120345802,13.21,9.69,True,3M,5,2019-04-30
5819,4.72,-1.17,10.69,0.9398464167956396,3.96,-0.7599999999999998,True,3M,5,2019-07-31
5820,4.82,-1.12,10.77,0.9318344548328142,4.93,0.1099999999999994,True,3M,5,2019-10-31
5821,3.51,-0.95,9.23,0.646656390120572,5.79,2.28,True,3M,5,2020-01-31
5822,6.27,1.22,11.98,1.3209885034983582,9.99,3.7200000000000006,True,3M,5,2020-04-30
5823,6.54,1.49,11.88,1.3320766627309173,2.44,-4.1,True,3M,5,2020-07-31
5824,7.43,2.23,12.36,1.4497433714628527,8.66,1.2300000000000004,True,3M,5,2020-10-31
5825,8.39,2.72,14.22,1.4203165865828788,7.43,-0.9600000000000009,True,3M,5,2021-01-31
5826,8.43,0.45,14.49,1.3171798188406256,0.44,-7.989999999999999,False,3M,5,2021-04-30
5827,5.51,3.1,8.61,2.236455101888628,6.0,0.4900000000000002,True,3M,5,2021-07-31
5828,7.26,4.96,9.52,3.27425961090573,4.96,-2.3,True,3M,5,2021-10-31
5829,7.0,4.2,10.91,2.821698872896143,3.55,-3.45,False,3M,5,2022-01-31
5830,7.53,3.12,12.33,1.9611727414855624,12.44,4.909999999999999,False,3M,5,2022-04-30
5831,6.31,0.15,13.19,1.2378052735949392,0.15,-6.159999999999999,True,3M,5,2022-07-31
5832,6.05,0.65,11.05,1.4653271641692076,5.53,-0.5199999999999996,True,3M,5,2022-10-31
5833,5.84,0.42,11.05,1.3486305007235662,2.24,-3.6,True,3M,5,2023-01-31
5834,4.81,0.31,10.24,1.0604655581103457,-0.41,-5.22,False,3M,5,2023-04-30
5835,3.6,-0.91,9.29,0.6724361670862117,3.46,-0.1400000000000001,True,3M,5,2023-07-31
5836,3.5,-0.8,8.03,0.7631535149972205,-1.37,-4.87,False,3M,5,2023-10-31
5837,5.35,-1.98,13.81,0.841558528419044,14.08,8.73,False,3M,5,2024-01-31
5838,8.14,-0.9,15.71,1.2334239738258288,1.83,-6.3100000000000005,True,3M,5,2024-04-30
5839,6.43,-1.29,13.81,1.0636704493689495,4.2,-2.2299999999999995,True,3M,5,2024-07-31
5840,4.59,-0.48,9.47,0.9150508665713656,1.55,-3.04,True,3M,5,2024-10-31
5841,3.44,-1.55,6.91,0.7650058702800208,-3.41,-6.85,False,3M,6,2018-04-30
5842,4.12,-1.51,10.26,0.8304917123111408,6.76,2.64,True,3M,6,2018-07-31
5843,3.76,-3.96,10.7,0.5733104941844692,-4.19,-7.95,False,3M,6,2018-10-31
5844,2.35,-8.72,14.69,0.1230289266190706,-1.93,-4.28,True,3M,6,2019-01-31
5845,3.95,-10.02,17.22,0.3059216246806429,13.68,9.73,True,3M,6,2019-04-30
5846,3.51,-7.41,15.88,0.2826029600178148,1.86,-1.6499999999999997,True,3M,6,2019-07-31
5847,5.42,-0.67,11.35,1.066442437300718,5.07,-0.3499999999999996,True,3M,6,2019-10-31
5848,3.77,-1.57,10.07,0.6507939431666842,7.75,3.98,True,3M,6,2020-01-31
5849,4.74,-2.12,12.81,0.6876827097448578,7.88,3.14,True,3M,6,2020-04-30
5850,6.64,1.39,12.1,1.3646915328184763,3.27,-3.37,True,3M,6,2020-07-31
5851,6.68,1.57,12.06,1.320160382764868,8.79,2.1099999999999994,True,3M,6,2020-10-31
5852,7.54,2.45,12.32,1.3735241422551565,6.91,-0.6299999999999999,True,3M,6,2021-01-31
5853,6.27,2.1,10.67,1.2412209755155712,2.7,-3.5699999999999994,True,3M,6,2021-04-30
5854,5.16,0.25,10.24,1.069332154873086,3.96,-1.2000000000000002,True,3M,6,2021-07-31
5855,5.43,2.88,8.33,2.2610970238735337,5.8,0.3700000000000001,True,3M,6,2021-10-31
5856,6.91,3.91,10.29,2.5954016030561635,2.69,-4.220000000000001,False,3M,6,2022-01-31
5857,6.99,3.2,11.62,2.0369422095874774,10.03,3.039999999999999,True,3M,6,2022-04-30
5858,7.33,0.27,14.41,1.3814731469523598,-0.17,-7.5,False,3M,6,2022-07-31
5859,5.6,0.04,11.1,1.2249798119321105,4.18,-1.42,True,3M,6,2022-10-31
5860,5.36,0.22,10.74,1.153201151171178,-0.83,-6.19,False,3M,6,2023-01-31
5861,4.91,0.16,10.6,1.081234502494925,-0.67,-5.58,False,3M,6,2023-04-30
5862,3.94,-3.78,12.48,0.5268606916371235,5.35,1.4099999999999997,True,3M,6,2023-07-31
5863,3.03,-0.93,7.19,0.5921232194904359,-0.04,-3.07,True,3M,6,2023-10-31
5864,3.16,-3.26,9.54,0.4533871669236193,7.45,4.29,True,3M,6,2024-01-31
5865,5.24,-2.96,12.22,0.7774596424140835,7.31,2.0699999999999994,True,3M,6,2024-04-30
5866,7.08,-0.73,14.55,1.1786005844612293,3.94,-3.14,True,3M,6,2024-07-31
5867,4.6,-1.61,10.92,0.8179970337569933,3.55,-1.0499999999999998,True,3M,6,2024-10-31
5868,3.91,-1.25,9.21,0.8224834570007044,5.76,1.85,True,3M,7,2018-07-31
5869,3.89,-3.49,10.48,0.6450180083909024,-4.19,-8.08,False,3M,7,2018-10-31
5871,3.41,-10.24,17.8,0.2360884645249096,16.95,13.54,True,3M,7,2019-04-30
5872,3.94,-9.4,17.15,0.3252586064375109,1.64,-2.3,True,3M,7,2019-07-31
5873,3.47,-4.26,11.2,0.4001838203268501,0.76,-2.71,True,3M,7,2019-10-31
5874,4.44,-1.64,11.44,0.773021060052258,7.82,3.38,True,3M,7,2020-01-31
5875,3.6,-1.86,10.05,0.5570246773224791,3.74,0.1400000000000001,True,3M,7,2020-04-30
5876,5.67,-2.0,14.14,0.7950720020778235,7.15,1.4800000000000004,True,3M,7,2020-07-31
5877,6.68,1.48,12.0,1.357037918820987,8.65,1.9700000000000009,True,3M,7,2020-10-31
5878,6.68,1.87,11.55,1.3653076097746917,5.51,-1.17,True,3M,7,2021-01-31
5879,7.1,1.64,11.83,1.4593808664595254,1.76,-5.34,True,3M,7,2021-04-30
5880,5.71,0.48,10.85,1.0891674484904024,3.84,-1.87,True,3M,7,2021-07-31
5881,4.77,0.46,9.29,1.107734732026218,3.11,-1.6599999999999997,True,3M,7,2021-10-31
5882,5.49,2.2,8.77,1.8629508138637576,-1.61,-7.1000000000000005,False,3M,7,2022-01-31
5883,7.7,3.22,12.28,1.979744531303542,10.57,2.87,True,3M,7,2022-04-30
5884,7.0,0.02,13.53,1.4140121054610353,-0.16,-7.16,False,3M,7,2022-07-31
5885,6.07,0.53,12.68,1.257603547923538,2.02,-4.050000000000001,True,3M,7,2022-10-31
5886,3.64,-0.08,8.12,0.8448893154179745,1.46,-2.18,True,3M,7,2023-01-31
5887,4.17,-0.52,9.52,0.8782217907125139,-1.26,-5.43,False,3M,7,2023-04-30
5888,3.45,-2.3,10.87,0.5054444865964539,2.26,-1.1900000000000004,True,3M,7,2023-07-31
5889,3.58,-3.69,10.37,0.5220056098374047,0.58,-3.0,True,3M,7,2023-10-31
5890,2.51,-2.88,8.44,0.288021070413069,5.49,2.9800000000000004,True,3M,7,2024-01-31
5891,5.14,-0.92,12.76,0.8231214080228909,3.85,-1.2899999999999996,True,3M,7,2024-04-30
5892,5.09,-2.76,12.17,0.780020692713122,1.69,-3.4,True,3M,7,2024-07-31
5893,5.33,-1.84,12.66,0.8680249084861739,5.57,0.2400000000000002,True,3M,7,2024-10-31
5894,2.02,0.27,5.27,1.0215551968567944,0.94,-1.08,True,3w,1,2016-08-14
5895,2.64,1.23,4.1,2.404203653240689,3.09,0.4499999999999997,True,3w,1,2016-09-04
5896,2.37,-0.23,3.77,1.5912102878653334,-0.23,-2.6,True,3w,1,2016-09-25
5897,1.82,-0.68,3.36,0.99513307659102,2.51,0.6899999999999997,True,3w,1,2016-10-16
5898,5.81,3.42,7.75,3.677777127219061,3.68,-2.1299999999999994,True,3w,1,2016-11-06
5899,4.18,2.54,5.23,4.446293683676177,5.44,1.260000000000001,False,3w,1,2016-11-27
5900,3.69,3.29,4.1,9.588212317981922,4.07,0.3800000000000003,True,3w,1,2016-12-18
5901,2.09,0.99,2.73,2.805648649140386,0.98,-1.11,False,3w,1,2017-01-08
5902,2.01,1.28,3.16,2.84072192556811,1.79,-0.2199999999999997,True,3w,1,2017-01-29
5903,2.19,0.47,4.81,1.1868746955036529,2.16,-0.0299999999999998,True,3w,1,2017-02-19
5904,2.63,1.92,3.59,4.004984004950215,1.92,-0.71,True,3w,1,2017-03-12
5905,3.62,0.63,6.31,1.7634128684202792,0.53,-3.09,False,3w,1,2017-04-02
5906,1.63,0.87,2.24,2.515224176370983,1.97,0.3400000000000001,True,3w,1,2017-04-23
5907,2.9,2.27,3.61,4.292790040814891,2.27,-0.6299999999999999,True,3w,1,2017-05-14
5908,0.76,-1.05,2.18,0.3209240805192376,0.47,-0.29,True,3w,1,2017-06-04
5909,2.0,1.37,2.59,3.4741278922069028,1.82,-0.1799999999999999,True,3w,1,2017-06-25
5910,2.29,1.49,3.29,2.255607257471235,2.2,-0.0899999999999998,True,3w,1,2017-07-16
5911,1.72,1.18,2.51,2.403284062981575,1.32,-0.3999999999999999,True,3w,1,2017-08-06
5912,1.22,0.66,1.98,2.0639619199477437,0.66,-0.5599999999999999,True,3w,1,2017-08-27
5913,1.26,0.73,2.14,1.6041360048954896,1.25,-0.01,True,3w,1,2017-09-17
5914,3.61,2.88,4.34,7.708969010270914,2.88,-0.73,True,3w,1,2017-10-08
5915,2.09,1.03,3.01,2.7328382914002067,2.98,0.8900000000000001,True,3w,1,2017-10-29
5916,2.75,1.72,3.59,2.670868724556062,0.7,-2.05,False,3w,1,2017-11-19
5918,2.02,1.38,2.83,3.252151377942285,1.32,-0.7,False,3w,1,2017-12-31
5919,2.13,1.53,2.89,3.261268423008851,2.29,0.1600000000000001,True,3w,1,2018-01-21
5920,1.13,0.19,2.13,0.7180130567364219,-0.16,-1.2899999999999998,False,3w,1,2018-02-11
5921,2.05,0.87,3.89,1.4230036467169065,1.8,-0.2499999999999997,True,3w,1,2018-03-04
5922,2.48,1.7,3.19,3.878632958244276,2.31,-0.1699999999999999,True,3w,1,2018-03-25
5923,1.56,1.36,1.89,3.329739255984236,1.56,0.0,True,3w,1,2018-04-15
5924,3.55,2.77,4.57,5.34408641509928,3.5,-0.0499999999999998,True,3w,1,2018-05-06
5925,4.83,4.53,5.1,20.49330177467529,4.75,-0.08,True,3w,1,2018-05-27
5926,2.7,2.15,3.3,6.319139747513423,2.15,-0.5500000000000003,True,3w,1,2018-06-17
5927,1.83,1.15,2.54,2.773721789220506,1.44,-0.3900000000000001,True,3w,1,2018-07-08
5928,1.65,0.78,2.35,2.31565695120789,2.1,0.4500000000000002,True,3w,1,2018-07-29
5929,2.03,1.54,2.84,3.4558860455695792,1.36,-0.6699999999999997,False,3w,1,2018-08-19
5930,1.19,0.76,1.81,2.54284911827888,0.76,-0.4299999999999999,True,3w,1,2018-09-09
5931,0.77,0.2,1.32,0.6682730508349464,0.65,-0.12,True,3w,1,2018-09-30
5932,4.38,3.14,5.74,3.793473631537424,3.14,-1.2399999999999998,True,3w,1,2018-10-21
5933,2.27,1.08,3.25,2.4984320703842893,1.46,-0.81,True,3w,1,2018-11-11
5934,3.58,2.09,5.42,2.7060660852311584,4.05,0.4699999999999997,True,3w,1,2018-12-02
5935,1.23,0.89,1.79,1.9689359384239613,1.06,-0.1699999999999999,True,3w,1,2018-12-23
5936,1.85,0.3,3.01,1.6983606437330985,1.87,0.02,True,3w,1,2019-01-13
5937,2.92,2.68,3.08,13.082132117402804,2.68,-0.2399999999999997,True,3w,1,2019-02-03
5938,3.36,3.06,3.68,11.849994357763087,3.42,0.06,True,3w,1,2019-02-24
5939,0.81,0.17,1.64,0.9504370420486916,0.64,-0.17,True,3w,1,2019-03-17
5940,3.85,3.01,4.93,5.738800092643352,2.88,-0.9700000000000002,False,3w,1,2019-04-07
5941,2.55,2.08,3.03,5.437400805339959,2.52,-0.0299999999999998,True,3w,1,2019-04-28
5942,0.75,0.19,1.45,0.7800113704432142,0.67,-0.0799999999999999,True,3w,1,2019-05-19
5943,1.51,0.98,1.85,3.11676362850541,1.32,-0.1899999999999999,True,3w,1,2019-06-09
5944,2.89,2.37,3.68,5.514084151880939,2.24,-0.6499999999999999,False,3w,1,2019-06-30
5946,3.29,2.87,3.66,9.09415090599976,3.24,-0.0499999999999998,True,3w,1,2019-08-11
5947,3.44,3.16,3.87,9.164483879792217,3.33,-0.1099999999999998,True,3w,1,2019-09-01
5948,3.15,2.45,3.76,6.041182200418037,3.36,0.2099999999999999,True,3w,1,2019-09-22
5949,2.19,1.08,4.12,1.710451348005971,0.6,-1.59,False,3w,1,2019-10-13
5950,1.93,0.19,3.81,1.0285436493946467,0.25,-1.68,True,3w,1,2019-11-03
5951,2.07,1.87,2.28,8.771832913672725,1.89,-0.1799999999999999,True,3w,1,2019-11-24
5952,2.8,1.01,4.91,1.766629542707169,4.02,1.2199999999999998,True,3w,1,2019-12-15
5953,2.97,1.44,4.81,2.302978145619212,0.85,-2.12,False,3w,1,2020-01-05
5954,1.65,0.8,2.76,1.788652987021638,2.99,1.3400000000000003,False,3w,1,2020-01-26
5955,3.0,2.74,3.19,12.647423247475274,2.73,-0.27,False,3w,1,2020-02-16
5956,3.38,2.55,4.21,4.496295405937803,3.97,0.5900000000000003,True,3w,1,2020-03-08
5957,4.81,3.81,6.41,4.66015648667452,4.06,-0.75,True,3w,1,2020-03-29
5958,4.51,3.82,5.2,6.978017234664055,5.0,0.4900000000000002,True,3w,1,2020-04-19
5959,4.14,2.91,5.14,5.035807157052731,2.98,-1.1599999999999997,True,3w,1,2020-05-10
5960,3.61,2.41,4.65,3.4576674681394457,2.97,-0.6399999999999997,True,3w,1,2020-05-31
5961,5.08,2.05,7.71,2.482965144732564,5.1,0.0199999999999995,True,3w,1,2020-06-21
5962,3.7,3.13,4.21,7.054350292647931,3.06,-0.6400000000000001,False,3w,1,2020-07-12
5963,1.76,0.82,2.74,1.6873257135367166,1.65,-0.1100000000000001,True,3w,1,2020-08-02
5964,1.93,1.59,2.64,2.6402430800829717,1.96,0.03,True,3w,1,2020-08-23
5965,2.44,1.63,3.04,3.743886246377127,2.2,-0.2399999999999997,True,3w,1,2020-09-13
5966,2.99,2.37,3.8,4.215882669235875,2.51,-0.4800000000000004,True,3w,1,2020-10-04
5967,2.89,2.09,3.5,4.656215794220097,2.76,-0.1300000000000003,True,3w,1,2020-10-25
5968,2.64,2.06,3.01,6.229263550237652,2.75,0.1099999999999998,True,3w,1,2020-11-15
5969,4.87,4.39,5.67,7.471851361061211,5.67,0.7999999999999998,True,3w,1,2020-12-06
5970,3.74,3.21,4.26,7.59689106821498,3.44,-0.3000000000000002,True,3w,1,2020-12-27
5971,4.44,3.68,4.9,9.21647838423885,4.09,-0.3500000000000005,True,3w,1,2021-01-17
5972,2.51,1.51,3.13,3.387657036785611,2.89,0.3800000000000003,True,3w,1,2021-02-07
5973,2.99,2.32,3.61,4.563679788655959,1.99,-1.0000000000000002,False,3w,1,2021-02-28
5974,4.85,4.37,5.4,12.43131051158073,4.81,-0.04,True,3w,1,2021-03-21
5975,3.66,3.01,4.26,4.829518403791306,3.01,-0.6500000000000004,True,3w,1,2021-04-11
5976,1.98,1.29,2.68,3.2613993662306515,1.54,-0.4399999999999999,True,3w,1,2021-05-02
5977,2.52,1.84,3.13,3.8300924600934687,2.05,-0.4700000000000002,True,3w,1,2021-05-23
5978,1.54,0.75,2.39,2.058394994006344,2.4,0.8599999999999999,False,3w,1,2021-06-13
5979,3.21,3.06,3.45,13.180868748573992,2.76,-0.4500000000000002,False,3w,1,2021-07-04
5980,3.45,2.57,3.92,5.494367890268035,3.54,0.0899999999999998,True,3w,1,2021-07-25
5981,2.01,1.8,2.25,7.049091710761921,1.91,-0.0999999999999998,True,3w,1,2021-08-15
5982,2.8,2.09,3.43,4.258451353483454,2.77,-0.0299999999999998,True,3w,1,2021-09-05
5983,3.6,2.97,4.13,6.380258262093063,3.07,-0.5300000000000002,True,3w,1,2021-09-26
5984,5.86,4.89,7.62,5.307507746634709,5.13,-0.7300000000000004,True,3w,1,2021-10-17
5985,4.65,3.6,6.38,4.628249349677724,4.12,-0.5300000000000002,True,3w,1,2021-11-07
5986,2.99,2.74,3.33,11.016944925756198,2.69,-0.3000000000000002,False,3w,1,2021-11-28
5987,4.85,1.54,8.76,1.7372811069968146,1.54,-3.31,True,3w,1,2021-12-19
5988,3.21,2.15,5.38,2.3378671270358677,3.23,0.02,True,3w,1,2022-01-09
5989,7.31,6.03,8.38,7.034951907666094,8.12,0.8099999999999996,True,3w,1,2022-01-30
5990,4.66,2.85,6.74,2.393625006102773,1.96,-2.7,False,3w,1,2022-02-20
5991,8.33,4.34,13.03,2.741228562545343,10.26,1.93,True,3w,1,2022-03-13
5992,3.78,2.96,4.57,5.287399749022256,3.5,-0.2799999999999998,True,3w,1,2022-04-03
5993,4.31,3.4,5.12,6.232425581136608,3.74,-0.5699999999999994,True,3w,1,2022-04-24
5994,2.77,1.88,3.22,5.486944131046779,2.83,0.06,True,3w,1,2022-05-15
5995,4.4,2.13,7.8,2.024228132932534,2.13,-2.2700000000000005,True,3w,1,2022-06-05
5996,5.55,3.3,8.95,3.179037114392022,5.59,0.04,True,3w,1,2022-06-26
5997,4.92,4.27,5.77,5.137729520049782,2.59,-2.33,False,3w,1,2022-07-17
5998,3.81,3.34,4.45,6.98474848071541,3.34,-0.4700000000000002,True,3w,1,2022-08-07
5999,4.4,3.8,5.04,9.00188175890181,4.22,-0.1800000000000006,True,3w,1,2022-08-28
